velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
233.25823902458876,8798.876353978492,5,4,1,101.21201792486276,5401
77.69220965150012,9330.761805728016,9,5,4,227.75778386426083,9504
95.08141652936129,9331.531956614223,7,7,13,221.2483195135686,7713
156.64810405385316,3411.2181940426003,9,6,3,389.75524338369075,9603
171.63015689993517,513.4149050144395,9,6,7,390.03713743014504,9607
66.92330030939962,7432.24405880257,9,6,5,258.06071135674273,9605
247.78609080199246,1337.9958291851444,5,5,1,143.11766214275215,5501
191.07116688589355,7249.398769552163,7,3,7,151.42124800156233,7307
221.77027700125868,4918.14832692995,6,6,5,240.54394359068948,6605
194.8973182065739,1163.788021148417,9,5,11,280.41992286240986,9511
232.83920671160587,7246.445082605975,4,7,1,119.95156526919074,4701
220.90088163074026,2126.4532208392707,4,8,4,149.215023873032,4804
103.678443315664,8994.767653062629,8,7,5,327.8117590540982,8705
167.62738072066895,6754.73086851435,7,6,13,264.00519730646147,7613
95.03352829472176,6423.563566350664,6,7,9,256.61911448412286,6709
114.81090703091968,8672.265471611794,9,6,10,275.68599542023446,9610
156.71857599096512,4048.0041395552216,8,6,13,282.81411262668774,8613
66.6627735931791,4031.4370948891933,9,6,2,291.95047464535503,9602
59.877641991441166,7211.485058852398,9,6,2,273.616702598675,9602
207.57819195306323,6705.607490088899,6,7,9,209.4154898639226,6709
147.82889327177998,4690.611628666313,7,6,8,298.94116109798983,7608
56.79056374521012,5515.362734651345,9,6,13,209.59309455919526,9613
221.09079805362305,6230.979511607199,9,5,1,108.3694744814718,9501
235.58071506652234,7134.673168240098,4,7,8,82.59405795391804,4708
129.23783592344745,4845.882667822937,7,4,21,126.54139453689506,7421
242.76703842111743,665.4164030898118,6,5,2,193.6035219917039,6502
235.3041112023381,11955.83812099694,3,6,1,87.41593800193336,3601
123.43836875144312,11512.050672896463,8,6,7,262.0163003811753,8607
98.90929558751482,5076.717048609154,9,6,8,293.541483531331,9608
52.45709253940698,2360.5433930928634,9,7,5,306.7157829923084,9705
157.30800190513958,689.6882725831949,7,5,15,196.17826499694579,7515
